link,artist,artist_country,keywords,subject,styles,mediums,materials,list_price,category,height,width,depth
/art/Painting-Untitled-24-x-18-cm/81931/2518369/view,Anita Salemink,Netherlands,"portrait, watercolor, watercolor on canvas, child, colourful, Apprehension",Children,"Figurative, Fine Art",Watercolor,Canvas,$325.00,Painting,9.4  H, 7.1  W,1
/art/Painting-Where-I-m-Headed-No-1/672415/3195315/view,Melanie Biehle,United States,"pink, sky, warm, brown, New Mexico, Sedona, Arizona, santa fe, abstract landscape, desert, earth, landscape",Abstract,"Abstract, Abstract Expressionism, Expressionism, Fine Art",Oil,"Paper, Cardboard",$250.00,Painting,12  H, 9  W,0.2
/art/Painting-Internal-Light-collection-N-2-Original-Oil-Painting-on-Canvas/52892/2932719/view,Cristina Casta*eda Granja,Spain,"pink, purple, blue, spiritual, urban, abstract, landscape, nature",Landscape,"Abstract, Expressionism, Impressionism, Modern, Fine Art","Oil, Gesso",Canvas,"$1,620.00",Painting,23.6  H, 0.4  W,28.7
/art/Painting-Gawd-he-was-a-shameless-flirt/395678/2232711/view,Hannah Dean,United States,"semiotics, blue, stage, dog, melancholy",Animal,"Expressionism, Figurative, Fine Art",Acrylic,Canvas,$980.00,Painting,54  H, 39.5  W,0.1
/art/Painting-Her-smile/733440/2450842/view,Z E D,United States,"retro, yellow, brown, withe, erotic, girl, mystic, old",Erotic,"Fine Art, Modern, Surrealism, Portraiture, Figurative",Oil,Canvas,"$3,450.00",Painting,39.4  H, 27.6  W,0.8
/art/Painting-Beach-Wild-Flowers/841947/2916681/view,Tammy Silbermann,Canada,"beach, painting, beeswax, seascape, Encaustic, wild flowers, flowers, landscape, lavender, Encaustic Painting, ocean, oil",Landscape,"Abstract, Abstract Expressionism, Fine Art","Encaustic, Oil, Wax",Wood,$155.00,Painting,6  H, 6  W,0.2
/art/Painting-Abstract-No-7/814884/2904748/view,Rafael Andueza,Colombia,"oilpainting, colorcomposition, abstract, colortextures, innerfeelings",Abstract,"Abstract, Fine Art",Oil,Canvas,$245.00,Painting,23.5  H, 35.5  W,1
/art/Painting-3870-Cavalry-sargeant/743547/3064015/view,Andres Vivo,Uruguay,"soldier, uniform, war, cavalry, civil war, armed",Men,"Abstract Expressionism, Expressionism, Fine Art, Impressionism, Figurative",Oil,Cardboard,$310.00,Painting,9.1  H, 12  W,0
/art/Painting-Punctuation/293334/2442889/view,Mary Robertson,United States,"acrylic, botanic, cheerful, clouds, contrast, depth, bright color, abstract, flowers, landscape, layers",Abstract,"Abstract, Abstract Expressionism, Fine Art",Acrylic,"Canvas, Wood",$880.00,Painting,24  H, 30  W,0.5
/art/Painting-Doggy-and-Green-Valley/5961/2287351/view,Rusudan Khizanishvili,Georgia,"red sky, dog, greenmole, movin', girl",Animal,"Fine Art, Modern",Acrylic,Canvas,$660.00,Painting,9.8  H, 9.8  W,0.8
/art/Painting-Cityscape/337184/2489269/view,Sam Bornstein,United States,"black, sky, blue, monochome, water, white, new york, Brooklyn , Manattan, orange",Cities,"Abstract, Expressionism, Modern, Fine Art",Oil,Canvas,"$3,710.00",Painting,40  H, 30  W,2
/art/Painting-ORANGE/826122/2967260/view,Polina Ogiy,Italy,"yoga, natura, tantra, polina ogiy, meditazion, orange",Landscape,"Art Deco, Expressionism, Figurative, Fine Art, Impressionism",Oil,Canvas,"$1,100.00",Painting,19.7  H, 11.8  W,0.6
/art/Painting-Franklin-Street/328612/2314176/view,Michael Goro,United States,"sculpture, urban, chicago, city, architecture, oil",Architecture,"Figurative, Fine Art",Oil,Wood,"$1,200.00",Painting,14  H, 11  W,0.8
/art/Painting-Dialogue/421831/2772267/view,Vahagn Igityan,Armenia,"realistic, surrealism, walking, fairy tale, dialogue, art, night",Fantasy,"Conceptual, Art Deco, Figurative, Fine Art, Illustration",Oil,Canvas,"$19,000.00",Painting,35.4  H, 51.2  W,1.6
/art/Painting-abstract-17/335494/2741188/view,SANTHOSH C H,India,"acrylic, pink, blue, white, canvas, cream",Abstract,"Abstract, Art Deco, Conceptual, Fine Art, Modern",Acrylic,Canvas,$930.00,Painting,22  H, 19  W,0.2
/art/Painting-Urban-Bird-no-20/580050/2263991/view,Ellen Little,,"bird, sepia, sleep, black and white , large scale, dead, death, animal, feathers, orange",Animal,"Figurative, Fine Art, Modern",Watercolor,Paper,"$5,410.00",Painting,52  H, 73  W,0.1
/art/Painting-Moonlight-Sea-water/813022/2610260/view,Ursula Radel*Leszczynski,Austria,"acrylic, sea, seascape, silver, water, canvas, abstract, fog, landscape, minimal",Abstract,"Abstract, Abstract Expressionism, Fine Art, Minimalism, Modern",Acrylic,Canvas,"$2,750.00",Painting,57.1  H, 41.3  W,0
/art/Painting-Girl-VanGo-IMG-6132/676785/3048204/view,paul leibow,United States," red hair,  VanGougch,  model pose, FEMAILE, nude",Nude,"Expressionism, Figurative, Fine Art, Impressionism, Modern","Acrylic, Household, Charcoal, Conte, Graphite",Paper,"$1,300.00",Painting,17  H, 21.5  W,0.1
/art/Painting-Nape-and-White-rosebush/861449/2916478/view,Cayetano de Arquer Buigas,Spain,"realism, rose, table, white, woman, figure, garden, green, nape, master, nature, oil",Women,"Figurative, Fine Art, Impressionism, Portraiture, Realism",Oil,Wood,"$9,850.00",Painting,15.4  H, 18.1  W,0.2
/art/Painting-Before-Sound-IX-after-Corot/292556/3037427/view,Richard Mongiat,Canada,"painterly, pattern, postmodern, colour, figurative, abstraction",Culture,"Abstract, Figurative, Modern, Pop Art, Fine Art","Oil, Acrylic",Wood,$725.00,Painting,18  H, 16  W,0.8
/art/Painting-Duality-III/115677/2430762/view,Karenina Fabrizzi,Spain,"acrylic, rococo, romantic, turquoise, affordable, canvas, flowers, green, black friday, ink, nature, oil",Family,"Fine Art, Surrealism, Minimalism, Modern, Portraiture","Acrylic, Oil, Ink, Fabric, Gesso","Canvas, Soft (Yarn, Cotton, Fabric), Other","$3,650.00",Painting,51.2  H, 51.2  W,1.2
/art/Painting-Cuban-Frolic/802447/2906286/view,candace wilson,Canada,"red, cuba, acrylic on paper, abstract, landscape",Abstract,"Abstract, Abstract Expressionism, Expressionism, Fine Art, Modern",Acrylic,Paper,$395.00,Painting,15  H, 22  W,0
/art/Painting-Untitled/921061/3190732/view,Ben Dunn,United States,"romantic, round, space, air, Tondo, Wabi, Sabi, landscape, light",Landscape,"Abstract, Fine Art","Oil, Spray Paint","Canvas, Wood",$780.00,Painting,10  H, 12  W,2
/art/Painting-Flowing-Inexorably/23999/3115173/view,James Tebbutt,United Kingdom,"red, vivid, bright, colourfull, contemporary, contrast, abstract, green, layers, modern, movement",Abstract,"Abstract, Abstract Expressionism, Fine Art, Modern, Expressionism","Acrylic, Oil",Canvas,"$5,780.00",Painting,59.1  H, 47.2  W,2
/art/Painting-LunarPlant-1-2015/393522/2576135/view,Jonathan Wills,United Kingdom,"pink, plant, shadow, space, crater, flower, lunarplant, gouache, grey, leaf, lunar, moon",Outer Space,"Fine Art, Illustration, Modern, Surrealism",Gouache,Paper,$425.00,Painting,8.7  H, 8.7  W,0
/art/Painting-Heart-1-Organs-Limbs/115677/2782345/view,Karenina Fabrizzi,Spain,"paper, red, round, white, valentine's day, decorative, small format, heart, ink, love, medical, oil",Body,"Conceptual, Surrealism, Fine Art, Modern, Illustration","Ink, Paper, Oil","Cardboard, Paper, Other",$540.00,Painting,15.7  H, 15.7  W,0.4
/art/Painting-Creatures-of-Itamos/313348/2601946/view,justine formentelli,United Kingdom,"sea, roaming, blue, tree, greece, cats, escape, horizon, island",Animal,Fine Art,"Acrylic, collage",Canvas,$525.00,Painting,11.8  H, 9.4  W,0.8
/art/Painting-Snow-show/626901/2720228/view,Igor Toutayeff,,"painting, shine, snow, calm, cream, glow, impression, kind, liquid, oil",Nature,"Expressionism, Impressionism, Fine Art, Realism, Minimalism",Oil,Wood,$440.00,Painting,23.6  H, 17.7  W,0.4
/art/Painting-Untitled-No-271/669303/2854126/view,Jeremy Prim,United States,"sea, seascape, sky, blue, stripes, white, clouds, grey, horizon, lines, nautical",Seascape,"Abstract, Fine Art, Minimalism, Modern",Oil,Canvas,"$2,500.00",Painting,48  H, 48  W,1.5
/art/Painting-Birth/848295/2833601/view,Anania Kocharyan,Armenia,"birth, fine art, mov, abstract, movement of energy",Abstract,"Abstract, Fine Art, Abstract Expressionism",Oil,Paper,"$1,640.00",Painting,70  H, 50  W,0.3
/art/Painting-Woman-with-Book/780788/2609522/view,Szab* Gyula,Hungary,"paintings, pillow, reading, siesta, sofa, book, wall, woman, couch, dress",Women,"Figurative, Fine Art, Realism, Portraiture",Oil,Wood,$545.00,Painting,10  H, 12  W,1
/art/Painting-Letter-2-rejection/93893/3111828/view,Aljona Shapovalova,Russia,"texts, collage, cow skull,  Human, insignia, letter",Abstract,"Abstract, Abstract Expressionism, Dada, Fine Art, Conceptual","Acrylic, Paper","Wood, Other, Cardboard","$2,750.00",Painting,39.4  H, 27.6  W,1.2
/art/Painting-Valle/911838/3159386/view,Armando Villal*n,Venezuela,"sky, sunset, trees, valley, venezuela, cloud, clouds, nature",Landscape,"Impressionism, Figurative, Fine Art","Acrylic, Oil",Canvas,"$2,190.00",Painting,23.6  H, 31.5  W,0
/art/Painting-Water-Dance/776962/2426507/view,Chris Dellorco,United States,"redhead, reflection, sky, trees, water, woman, toe shoes, autumn, lake, leaves, ballerina, mountain",Women,"Figurative, Fine Art",Oil,Canvas,"$8,100.00",Painting,40  H, 30  W,1
/art/Painting-Figure-2/778226/2434841/view,Lola Salvini,Italy,"expresiv, ready ti hag, figurative, framed, man",People,"Expressionism, Figurative, Fine Art",Acrylic,Paper,$300.00,Painting,10.6  H, 8.3  W,0.8
/art/Painting-Greens/807080/2970058/view,Chloe Moon,United States,"plants, forest, green, leaves, outdoors",Nature,"Fine Art, Modern",Oil,Canvas,"$3,210.00",Painting,30  H, 40  W,1
/art/Painting-form-of-forgetting/692617/2238262/view,Young Song,South Korea,"black, sky, brain, airbrush, cloud, forgetting, memory",Culture,Fine Art,"Acrylic, Airbrush",Canvas,"$2,290.00",Painting,35.4  H, 28.3  W,0.8
/art/Painting-Three-Lady-friends-at-the-beach/836648/3072495/view,Emma Rojas,France,"beach, sunshine, vintage, 1950s, friends, ladies",Beach,"Expressionism, Figurative, Fine Art, Impressionism, Portraiture","oil,  pastel",Canvas,$340.00,Painting,11.8  H, 11.8  W,0.6
/art/Painting-Quiet-Night/701073/2475831/view,Zoran Grmas,Serbia,"painting, quiet, shape, calm, aquamarine, abstract, art, gray, light, night",Abstract,"Abstract, Fine Art, Modern, Dada",Acrylic,Canvas,"$1,640.00",Painting,35.4  H, 25.6  W,1.2
/art/Painting-Washington-Ave/43032/2550754/view,Super Future Kid,United Kingdom,"pink, dallas, drips, Jr, fun, happy, pancakes",People,"Figurative, Fine Art, Pop Art, Portraiture","Oil, Acrylic, Spray Paint",Canvas,"$1,290.00",Painting,29.5  H, 23.6  W,1.4
/art/Painting-explosion/770564/2370746/view,Chang Beom Son,South Korea,"volcano, clouds, explosion, landscape, oil",Landscape,Fine Art,Oil,Canvas,"$2,750.00",Painting,51.4  H, 63.8  W,1.2
/art/Painting-Sue-os-de-bailarina-12/326888/2742571/view,OSCAR ALVAREZ,Spain,"paper, woman, fine art, acrilico, bailarina, fantasy, figurative, ballet",Women,"Figurative, Fine Art",Acrylic,Paper,$495.00,Painting,18.5  H, 13.2  W,0
/art/Painting-Winter-Fire-III/851653/3176614/view,Chelsea Davine,United Kingdom,"red, sunset, warmth, winter, abstract, fire, gold, orange",Abstract,"Abstract, Abstract Expressionism, Conceptual, Fine Art, Modern","Oil, gold leaf, canvas, varnish","Canvas, Other","$4,810.00",Painting,51.2  H, 76.8  W,1.5
/art/Painting-The-Drifter-s-Escape/19843/2511550/view,Gareth Kemp,,"drifter, tree, Bob Dylan, escape, figurative, figure, moon",Landscape,"Figurative, Fine Art, Folk, Modern",Acrylic,Canvas,"$1,440.00",Painting,35.8  H, 35.8  W,1.4
/art/Painting-Pacific-Ocean-shallows/404831/3225124/view,Sue Hutchins,United States,"shallows, spray, tides, water, Pacific Ocean, churning, sea foam",Nature,"Expressionism, Fine Art, Impressionism, Minimalism, Modern",Oil,Wood,$545.00,Painting,13  H, 20  W,1.5
/art/Painting-O-T-537/730203/2279053/view,Stefan Reiss,Germany,"Post-Digital, black & white, transformation, concept, motion",Abstract,"Abstract, Conceptual, Fine Art, Minimalism",Oil,Canvas,"$1,850.00",Painting,31.5  H, 31.5  W,1.6
/art/Painting-Swirls-All-Around/757066/2869346/view,Dragica Carlin,United Kingdom,"blue, conteporary, large, lilac, modern, movement",Abstract,"Abstract, Abstract Expressionism, Art Deco, Conceptual, Fine Art",Oil,Canvas,"$14,000.00",Painting,63  H, 63  W,1.6
/art/Painting-Fields-of-Gold/662247/2701105/view,John Malec,United States,"reflection, river, fall, gold, aspen, leaves, mountains",Landscape,"Impressionism, Fine Art",Acrylic,Canvas,"$2,050.00",Painting,30  H, 24  W,1
/art/Painting-Still-life/737785/2724375/view,Victor van de Lande,Netherlands,"acrylic, blue, white, still life, expressionism, grey",Still Life,"Abstract Expressionism, Expressionism, Fine Art, Modern",Acrylic,Canvas,$660.00,Painting,19.7  H, 19.7  W,0.8
/art/Painting-Silver-1/161840/1909833/view,Aleksandra Laika,United Kingdom,"patterns, bird, detailed, drawing, feathers, intricate",Animal,"Abstract, Feathers, Fine Art","Acrylic, Ink",Canvas,$760.00,Painting,12  H, 10  W,0.8
/art/Painting-nicht-mehr/402249/2703692/view,c o r i n n a w a g n e r,Germany,"small, blue, yellow, young, canvas, for sale, face, figure, original",People,"Portraiture, Figurative, Fine Art, Modern","Gesso, Chalk, Acrylic",Canvas,$649.00,Painting,9.4  H, 11.8  W,0.4
/art/Painting-Leaves-Limited-Edition-Giclee/776962/2418960/view,Chris Dellorco,United States,"red, redhead, tree, water, woman, landscape, leaves, nude",Women,"Figurative, Fine Art",Giclee,Canvas,"$1,700.00",Painting,30  H, 40  W,1
/art/Painting-allah/884099/3225483/view,Mahdi Almasi,Canada,"acrylic, Iranian calligraphy, allah, cardboard, abstract",Abstract,"Abstract, Fine Art",Acrylic,"Cardboard, Paper","$1,720.00",Painting,29.5  H, 21.3  W,0.1
/art/Painting-Bijou/730419/2154668/view,Ingrid Stiehler,Germany,"beauty, belle, bijou, woman, india, Bollywood",Women,Fine Art,Acrylic,Canvas,$430.00,Painting,19.7  H, 15.7  W,0.4
/art/Painting-Giverny-004-Abstract-N-1513/91068/2922418/view,Koen Lybaert,Belgium,"purple, blue, Giverny, abstract, green, nature",Nature,"Abstract, Fine Art, Abstract Expressionism",Oil,Canvas,$655.00,Painting,19.7  H, 15.7  W,0.2
/art/Painting-Don-t/568846/2570380/view,Donatella Marraoni,Italy,"romance, blue, children, contemporary, italian artist, donatella marraoni, eyes, grey, kids, modern",Children,"Abstract Expressionism, Figurative, Fine Art, Modern, Portraiture","Oil, Gesso",Canvas,"$1,640.00",Painting,31.5  H, 23.6  W,1.6
/art/Painting-Hamilton-and-Steve/676325/2497654/view,Isabelle Alford*Lago,United States,"morning, cafe, coffee, colorful, animal, ape, fun, gorilla, monkey",Animal,"Fine Art, Figurative, Illustration",Oil,"Canvas, Wood","$3,710.00",Painting,36  H, 48  W,2
/art/Painting-abstract-redblue-164/386627/2652155/view,Harry Moody,United States,"abstract expressionism, colorful, decorative, floating, friendly",Abstract,"Abstract, Abstract Expressionism, Conceptual, Expressionism, Fine Art",Oil,"Canvas, Wood","$1,300.00",Painting,30  H, 24  W,1.5
/art/Painting-A-Good-Day-at-3/787418/2575796/view,ati sedgwick,United States,"textured, urban, writing, yellow, graffiti, street art, NYC, drip, expressionism, abstract, modern, numbers",Abstract,"Expressionism, Abstract, Fine Art, Modern, Street Art","Paint, Acrylic, Gesso, Oils",Canvas,$975.00,Painting,20  H, 16  W,1.5
/art/Painting-Head-of-Man-II/297478/2811417/view,Christopher Mudgett,,"portrait, Picasso, black & white, Matisse , Giacometti, grayscale, Klee, future, geometric, line, man, modern",Men,"Abstract, Cubism, Expressionism, Figurative, Fine Art",Oil,Canvas,"$1,635.00",Painting,12  H, 9  W,2
/art/Painting-Kiss-from-a-rain/819650/3182906/view,Svetlana Tikhonova,Belarus,"pink, rain, rose, black, soft, blossom, blur, bouquet, vase, wet, flower, gentle",Abstract,"Abstract, Fine Art, Surrealism, Impressionism",Oil,Canvas,$310.00,Painting,19.7  H, 15.7  W,0.8
/art/Painting-Moonlight/286925/3110259/view,Valeria Duca,United Kingdom,"painting, Valeria Duca, ballerina, ballet, moonlight, oil",Portrait,"Abstract Expressionism, Figurative, Expressionism, Fine Art, Realism",Oil,Wood,"$3,410.00",Painting,16  H, 16  W,1
/art/Painting-We-Weren-t-Really-Thinking/9257/2581711/view,Ian McLean,Canada,"residence, field, forest, green, house",Home,"Expressionism, Fine Art",Oil,Canvas,$955.00,Painting,16  H, 12  W,2
/art/Painting-Mussel-Beds-and-Ghosts/394115/2291891/view,Ingrid Christie,United Kingdom,"Pop art, collage, abstract, motion, movement, oil",Abstract,"Abstract, Fine Art, Pop Art",Oil,Other,$785.00,Painting,25.2  H, 25.2  W,0.1
/art/Painting-The-approaching-storm/863624/2899918/view,Greg Rook,United Kingdom,"spade, survivor, wilderness, commune, rural, dig, farm, field, off-grid",Rural life,"Fine Art, Figurative",Oil,Canvas,"$4,410.00",Painting,46.3  H, 69.1  W,1.6
/art/Painting-In-The-Path-of-the-Light/700956/2498593/view,NELLA ALAO,United Kingdom,"seascape, sky, clouds, contemporary, dramatic, athmosferic, intense, light, mist, moon, moonlight, mountain",Landscape,"Abstract, Impressionism, Fine Art, Modern",Oil,Canvas,"$1,270.00",Painting,30.3  H, 40.2  W,1.6
/art/Painting-Kingdom-88/65569/2501957/view,Viktoria Shvoren,Russia,"clouds, crown, abstract, grey, automatic, landscape",Abstract,"Abstract Expressionism, Abstract, Fine Art",Oil,Canvas,$680.00,Painting,23.6  H, 23.6  W,0.6
/art/Painting-A-LADY-DISCOVERED/719407/2302368/view,Tom Miller,Canada,"paper, dutch art, blue, woman, trompe l'oeil, vermeer, Woman in Blue, baroque art, Dutch portraits ",Portrait,"Figurative, Fine Art, Modern",Acrylic,Canvas,"$3,010.00",Painting,39.8  H, 35.8  W,0.8
/art/Painting-Ultra-Marine/772404/2569180/view,Karri Allrich,United States,"blue, bold, texture, abstract expressionism, Palette Knife, abstract, midcentury, layers, modern",Abstract,"Abstract, Abstract Expressionism, Modern, Fine Art",Acrylic,Canvas,"$1,710.00",Painting,36  H, 36  W,1.8
/art/Painting-Nature-Memory-Book/787256/2509799/view,Christien Naber,Netherlands,"garden path, book, trees, bushes, hedges, hills, landscape, marshes, memory, nature",Landscape,"Modern, Impressionism, Art Deco, Fine Art, Abstract Expressionism",Oil,Canvas,"$3,750.00",Painting,31.5  H, 39.4  W,0.8
